grid_id,target_temp,bldg_area_sqm,road_length_m
331,47765.0,2265.418797616734,1212.0004146904132
332,47711.0,3178.370690106438,1057.1364670135958
333,47775.0,4092.4395278176485,869.5475425886501
334,47828.0,3863.2016231565844,399.3596987701887
335,47524.0,286.87250396277045,464.0232324104299
336,47513.0,51.50278054366627,0.0
337,47357.0,0.0,122.09733484697108
338,47018.0,0.0,0.0
339,47178.0,0.0,0.0
340,45855.0,231.64677120281712,0.0
341,45877.0,0.0,145.20705928162496
342,45919.0,0.0,205.66600998593574
343,46217.0,0.0,279.1036909043921
344,46459.0,220.25038842653836,145.852322004362
345,46664.0,294.2211595704431,391.8020638338563
346,46732.0,3208.4026834658844,155.74162716631483
347,46802.0,63.89516973694044,1364.6876994817544
348,47461.0,2011.822648380352,651.8311380080723
349,47925.0,5071.081792960799,339.56493863581505
350,47390.0,716.8602442580666,947.6411543736402
351,47324.0,0.0,662.1264808591513
352,47373.0,87.72301500385345,454.2801720546706
353,46581.0,0.0,863.7398523899126
354,47251.0,2184.9445762616247,804.9729358911846
355,47378.0,2927.6065355873893,856.9146117319909
356,47354.0,3703.2070069868832,490.53323508527416
357,47445.0,1485.8714614635041,1036.1876851916902
358,47130.0,28.155465045147203,395.2006799941155
359,47084.0,718.087370595214,215.1222209278008
360,47508.0,1701.5979105522922,84.89431641995819
361,47283.0,1884.0672817314448,423.0890532348328
362,47361.0,3515.6445566413404,667.8917637254549
363,47389.0,2211.219041056347,0.0
364,47537.0,3719.123519180774,469.62545094918266
365,47734.0,3451.257061487705,1062.685680712829
366,47473.0,1899.245011226207,962.0851899790921
367,47484.0,2083.5706261586374,1193.6363871724554
368,47801.0,979.6508888189278,965.0667542615736
369,47332.0,0.545892582377756,347.2371802409739
370,47340.0,0.0,211.48168077103585
371,47051.0,0.0,103.1036112952737
372,47511.0,0.0,284.2088597998264
373,47829.0,0.0,0.0
374,45832.0,0.0,93.16383650104552
375,45841.0,0.0,496.8560766176811
376,45861.0,0.0,193.49132322266172
377,46250.0,8.608132318446222,1259.1262898219054
378,46446.0,989.1686405367824,906.1309546892331
379,46671.0,94.16365456464398,831.3691525114268
380,46659.0,0.0,785.480504198933
381,46724.0,0.0,798.5058583783658
382,47397.0,1411.3257524167193,1213.347449080159
383,48074.0,1109.8189330756854,735.7731932708624
384,47927.0,4255.00918798988,705.440136620772
385,47815.0,1777.986624147612,763.7598787834013
386,47431.0,0.0,249.83083896965172
387,46733.0,20.714001517591015,253.01699032988458
388,47250.0,3509.4685924284568,10.697561091070357
389,47014.0,1010.8493473351564,966.6082158773902
390,46911.0,329.2216501872486,1286.209017811059
391,46874.0,0.0,460.1058485611684
392,46651.0,633.6576592690021,934.2884830112987
393,47247.0,2809.061061347191,296.19342704691877
394,47920.0,2638.125007698862,241.5950294892359
395,47721.0,4047.477877853229,35.611572951961165
396,47278.0,2485.881349518458,895.7971652410268
397,47409.0,2651.7524424214675,282.27175462314773
398,47597.0,4593.246817259024,504.9883531124376
399,47715.0,3962.718078336453,997.396260149142
400,47543.0,3230.8269549323136,591.1674926405759
401,47715.0,3525.5369132383044,877.2822794329912
402,47411.0,0.0,671.0717236750222
403,47393.0,0.0,245.44353587612997
404,47845.0,1087.5521083269014,207.33942701106017
405,48870.0,159.6125081386177,205.3530547024077
406,48686.0,745.8738532737005,360.13287061625465
407,48357.0,0.0,53.85134053978727
408,46545.0,571.7389765403509,366.72804960431216
409,46070.0,100.08930264963915,476.4059357417153
410,45664.0,0.0,903.7815310231965
411,45791.0,0.0,625.2039838593449
412,45886.0,0.0,972.8570825997617
413,46214.0,0.0,809.4283092894967
414,46339.0,0.0,786.0608874069775
415,46547.0,124.71443830184343,805.0852533681585
416,47240.0,1834.9536614313006,966.2940808192926
417,47978.0,2845.847850842764,954.3979737054651
418,47966.0,2287.4689209761927,955.9544031197885
419,47731.0,2542.5133952301926,881.8002583632536
420,46863.0,973.1805779759525,496.0556300488554
421,46841.0,3355.5549425327104,561.724449524624
422,46946.0,2808.2634512137283,728.7870477887151
423,46786.0,75.55519362541803,1128.9856375413167
424,46748.0,9.488911497861713,1018.6621745866049
425,46563.0,0.0,456.0941954670465
426,46690.0,1714.0925668279938,1042.3430779743458
427,47586.0,2776.397265402989,1036.0146951445008
428,47683.0,3257.949201076707,830.8921227094762
429,47378.0,2838.3745187228446,344.0742737881386
