grid_id,target_temp,ndvi,ndbi,albedo,ndwi,elevation,population,bldg_area_sqm,road_length_m
96,47723.0,0.12250477820634842,0.007483939174562693,0.14751149713993073,-0.14615678787231445,926.0,835.2142944335938,3336.457776914917,817.8318312897355
97,47511.0,0.15397579967975616,-0.020333819091320038,0.14526662230491638,-0.17942044138908386,921.0,833.774169921875,3430.8399564251276,556.8379028831849
98,47496.0,0.157222181558609,-0.03616427257657051,0.14131911098957062,-0.17459949851036072,924.0,936.7620849609375,3119.7336264953387,569.0849824980612
99,47426.0,0.11272446066141129,0.001213213661685586,0.1415429264307022,-0.1316916048526764,921.0,1110.8460693359375,2299.9266507272796,330.1899602647148
100,47312.0,0.1387805938720703,-0.02980300970375538,0.12460900843143463,-0.16600823402404785,921.0,788.6837768554688,2695.150884922361,240.933021448581
101,46672.0,0.27176761627197266,-0.11959028989076614,0.13438382744789124,-0.2643149793148041,922.0,163.9053955078125,623.9420202337444,0.0
102,47412.0,0.0569131076335907,0.02488565631210804,0.13684356212615967,-0.08282343298196793,922.0,1272.3326416015625,5309.138154493165,309.3134735646731
103,46772.0,0.302543044090271,-0.14368678629398346,0.13763055205345154,-0.2856821119785309,926.0,472.05816650390625,1626.2858926712283,983.5222800244574
104,46806.0,0.1645713895559311,-0.0705631822347641,0.14160189032554626,-0.17187081277370453,930.0,352.8377380371094,2639.5688710867457,416.5291563484996
105,46893.0,0.10516934096813202,0.026110025122761726,0.13457059860229492,-0.13340915739536285,932.0,276.9320373535156,4958.474664969611,448.66585676512653
106,47008.0,0.14401929080486298,-0.015918681398034096,0.16242320835590363,-0.16639752686023712,931.0,245.83712768554688,3837.2853507859477,1238.8966886040646
107,47067.0,0.16284959018230438,-0.011073695495724678,0.1527714729309082,-0.18870151042938232,930.0,545.36328125,3389.765424408359,211.73718885145865
108,47032.0,0.1472138613462448,-0.01797407492995262,0.15035779774188995,-0.16023151576519012,929.0,339.9187927246094,1900.1458342689207,1114.3074277204878
109,47084.0,0.17967303097248077,-0.044234540313482285,0.12742359936237335,-0.1806238442659378,930.0,277.5332336425781,1804.8716453255902,498.1737357887952
110,47075.0,0.2116522192955017,-0.06620556861162186,0.12229166179895401,-0.21327437460422516,931.0,316.5277099609375,1418.74927702884,277.896373858189
111,47383.0,0.2095370590686798,-0.05625151842832565,0.12985411286354065,-0.2145080268383026,930.0,118.85693359375,374.0689598763598,996.9778290688118
112,47322.0,0.18509919941425323,-0.04593911021947861,0.15825329720973969,-0.20144149661064148,931.0,313.060302734375,4046.8914423092974,175.95135141003357
113,47540.0,0.14930257201194763,-0.02453102543950081,0.17943160235881805,-0.166171595454216,933.0,461.13861083984375,2665.592651043467,0.0
114,47995.0,0.24493515491485596,-0.0556902177631855,0.1645689755678177,-0.2568357288837433,930.0,32.339263916015625,0.0,586.3396195908917
115,49004.0,0.1410091519355774,0.05823598802089691,0.1863083690404892,-0.17690099775791168,923.0,3.7750113010406494,0.0,793.4923890668679
116,48834.0,0.15854865312576294,0.028229501098394394,0.1896684467792511,-0.18504294753074646,926.0,25.698040008544922,197.3386413096811,344.8900809845228
117,48698.0,0.16130968928337097,0.05221910774707794,0.2094467580318451,-0.16038112342357635,930.0,76.85643768310547,3301.9304850596677,833.923916255269
118,47127.0,0.31087231636047363,-0.1679021418094635,0.14057350158691406,-0.2973192632198334,935.0,81.44237518310547,162.3505345547118,386.8416491533367
119,46563.0,0.3156995177268982,-0.16549840569496155,0.1426955610513687,-0.29600760340690613,933.0,212.7708282470703,1455.3622711276876,303.24704380398657
120,46764.0,0.25213199853897095,-0.09809839725494385,0.13767202198505402,-0.24626979231834412,925.0,211.8061065673828,2365.5013375056283,292.33929987027204
121,46794.0,0.22680768370628357,-0.07016077637672424,0.14104093611240387,-0.2198430299758911,927.0,234.0507049560547,1308.0988299526102,632.4665901809171
122,46936.0,0.33049529790878296,-0.10602443665266037,0.1813196986913681,-0.314638614654541,929.0,0.0,0.0,106.40826861686399
123,46610.0,0.3271164000034332,-0.11834302544593811,0.17073945701122284,-0.30892056226730347,928.0,17.924312591552734,0.0,0.0
124,46487.0,0.2630718946456909,-0.10462876409292221,0.16187112033367157,-0.2590468227863312,931.0,67.69853973388672,2033.2402148668405,0.0
125,46466.0,0.29688650369644165,-0.08710330724716187,0.16977459192276,-0.28786560893058777,936.0,98.68159484863281,0.0,363.6263540574559
126,46477.0,0.33193832635879517,-0.08907607197761536,0.2012578845024109,-0.31966063380241394,936.0,192.06419372558594,110.76760250147444,957.8590518288461
127,46763.0,0.21047315001487732,-0.09037306904792786,0.12038788944482803,-0.20866617560386658,938.0,241.61471557617188,1696.2492629819897,654.5957882720402
128,47263.0,0.24735915660858154,-0.11726757884025574,0.1211891621351242,-0.23618049919605255,936.0,191.82650756835938,609.6658980463487,1072.9991038093026
