grid_id,target_temp,ndvi,ndbi,albedo,bldg_area_sqm,road_length_m
181,47209.0,0.22423924505710602,-0.08473452180624008,0.1442374289035797,1330.5353667060126,69.26553442481747
182,47313.0,0.1937960982322693,0.008868549950420856,0.15747973322868347,1912.9250736360104,249.63151100844073
183,47379.0,0.24366112053394318,-0.00981888361275196,0.1850118488073349,2266.522747176675,164.95939932658797
184,47549.0,0.1626090109348297,0.0011187578784301877,0.13537000119686127,533.9050193454298,377.37033992540574
185,47393.0,0.15599343180656433,-0.016166280955076218,0.12208060175180435,1358.2780471157796,906.7520434725743
186,47322.0,0.18879903852939606,-0.04352152720093727,0.1442030370235443,4566.52508539131,125.97104367769357
187,46884.0,0.2681616544723511,-0.13115949928760529,0.13059259951114655,883.2220532168158,262.06681817135063
188,46676.0,0.23337657749652863,-0.09016628563404083,0.12010478228330612,117.48467569825691,234.9947146161167
189,46548.0,0.2554897665977478,-0.07774954289197922,0.1516447216272354,0.0,0.0
190,46255.0,0.34556320309638977,-0.1101921796798706,0.1993182897567749,0.0,0.0
191,46210.0,0.32371634244918823,-0.12084656208753586,0.16084501147270203,0.0,0.0
192,46290.0,0.34500452876091003,-0.1156424731016159,0.18365654349327087,0.0,0.0
193,46516.0,0.3414102792739868,-0.09322284907102585,0.19197842478752136,0.0,0.0
194,46560.0,0.3126998841762543,-0.09596128016710281,0.18649764358997345,0.0,44.453067332052996
195,46694.0,0.23177504539489746,-0.07392781972885132,0.1310601532459259,0.0,336.56910790017
196,47681.0,0.1048300564289093,-0.01387178897857666,0.09610668569803238,0.0,1089.5493206105912
197,47874.0,0.15840397775173187,-0.06491492688655853,0.0955219492316246,516.4800738819838,636.5929072811
198,47679.0,0.14810910820960999,-0.024337032809853554,0.1101769208908081,0.0,763.3129579234094
199,47505.0,0.1200500950217247,0.012728098779916763,0.1577625721693039,2040.4212482289258,726.7476291518972
200,47389.0,0.17934824526309967,-0.04184901714324951,0.13672468066215515,717.5716127089061,877.4420277367776
201,46619.0,0.37659087777137756,-0.20867599546909332,0.1525973528623581,0.0,21.99899543655276
202,46089.0,0.30102452635765076,-0.14904431998729706,0.13310843706130981,0.0,0.0
203,46340.0,0.239680215716362,-0.06533931940793991,0.12079635262489319,0.0,0.0
204,47449.0,0.11462077498435974,0.023785296827554703,0.1637061983346939,3440.581069831913,490.87926329823097
205,47600.0,0.11098165065050125,0.04282084107398987,0.1631583720445633,2920.037706281884,420.1209981353393
206,47476.0,0.06585606187582016,0.0543447770178318,0.1773858219385147,3734.073465723708,288.5647325650721
207,47299.0,0.10960204154253006,0.03612317889928818,0.16810721158981323,3113.9747792949665,550.4041142134465
208,46916.0,0.18994475901126862,-0.042351413518190384,0.1491938978433609,2547.370857146541,507.17311720358623
209,47190.0,0.24107444286346436,-0.08424428850412369,0.14370979368686676,2662.8580316189004,467.414884583444
210,47176.0,0.20662982761859894,-0.0801568552851677,0.1278277486562729,2371.2054037096195,430.8942554997126
